UniqueIdentifier EntryName NumberTRs
A5YKK6 CNOT1_HUMAN 1
Q8N9N5 BANP_HUMAN 1
Q3B7T3 BEAN1_HUMAN 2
A0A2R8Y6M6 A0A2R8Y6M6_HUMAN 1
A0A087X1B8 A0A087X1B8_HUMAN 1
K7EIN2 K7EIN2_HUMAN 1
P04637 P53_HUMAN 1
O43612 OREX_HUMAN 1
Q99583 MNT_HUMAN 1
Q92614 MY18A_HUMAN 2
Q9UBE8 NLK_HUMAN 2
Q9C000 NLRP1_HUMAN 2
Q6WCQ1 MPRIP_HUMAN 1
P20393 NR1D1_HUMAN 1
Q14494 NF2L1_HUMAN 1
Q6DKJ4 NXN_HUMAN 1
P12829 MYL4_HUMAN 1
P30419 NMT1_HUMAN 1
Q6ZMQ8 LMTK1_HUMAN 1
Q96AG4 LRC59_HUMAN 1
Q05BQ5 MBTD1_HUMAN 1
Q15784 NDF2_HUMAN 2
Q8WYR1 PI3R5_HUMAN 1
Q96JN8 NEUL4_HUMAN 1
Q8NFZ4 NLGN2_HUMAN 1
O75376 NCOR1_HUMAN 3
Q96JP2 MY15B_HUMAN 2
Q53F19 NCBP3_HUMAN 1
Q8IZQ8 MYCD_HUMAN 1
Q7Z417 NUFP2_HUMAN 3
Q99536 VAT1_HUMAN 1
Q15029 U5S1_HUMAN 1
Q9P275 UBP36_HUMAN 1
Q86US8 EST1A_HUMAN 1
Q14562 DHX8_HUMAN 2
O14641 DVL2_HUMAN 1
Q8N143 BCL6B_HUMAN 1
Q12830 BPTF_HUMAN 4
O00257 CBX4_HUMAN 2
O15234 CASC3_HUMAN 1
P83916 CBX1_HUMAN 1
Q9HC52 CBX8_HUMAN 2
Q14781 CBX2_HUMAN 1
Q96MW1 CCD43_HUMAN 1
P09564 CD7_HUMAN 1
Q8WXE0 CSKI2_HUMAN 1
Q8NFT6 DBF4B_HUMAN 1
Q9BYE0 HES7_HUMAN 1
O15353 FOXN1_HUMAN 1
Q13045 FLII_HUMAN 1
O43497 CAC1G_HUMAN 1
Q07021 C1QBP_HUMAN 1
O95466 FMNL1_HUMAN 3
P51116 FXR2_HUMAN 1
Q12873 CHD3_HUMAN 1
Q7Z5J4 RAI1_HUMAN 1
A6NFN3 RFOX3_HUMAN 1
Q96HE9 PRR11_HUMAN 1
Q32NB8 PGPS1_HUMAN 1
Q9BUL5 PHF23_HUMAN 1
Q7Z736 PKHH3_HUMAN 1
Q8N3E9 PLCD3_HUMAN 1
Q8IZL8 PELP1_HUMAN 3
Q9UNE2 RPH3L_HUMAN 1
P0C7W0 PRR29_HUMAN 2
Q9Y644 RFNG_HUMAN 1
Q8N5W9 RFLB_HUMAN 1
Q14119 VEZF1_HUMAN 1
Q6UXZ0 TMIG1_HUMAN 1
P50616 TOB1_HUMAN 2
P17480 UBF1_HUMAN 1
Q8TF74 WIPF2_HUMAN 3
P08138 TNR16_HUMAN 1
Q7Z403 TMC6_HUMAN 1
Q562E7 WDR81_HUMAN 1
P0CG31 Z286B_HUMAN 1
Q9H091 ZMY15_HUMAN 2
Q8TEU8 WFKN2_HUMAN 1
Q96NB3 ZN830_HUMAN 1
Q9Y2D9 ZN652_HUMAN 1
Q66K41 Z385C_HUMAN 1
Q9P1Z0 ZBTB4_HUMAN 2
Q9C0H9 SRCN1_HUMAN 2
P04278 SHBG_HUMAN 1
Q9UQL6 HDAC5_HUMAN 1
Q8TF76 HASP_HUMAN 1
Q8N4C8 MINK1_HUMAN 2
P23443 KS6B1_HUMAN 1
Q6P1M3 L2GL2_HUMAN 1
Q641Q3 METRL_HUMAN 1
Q9NVR0 KLH11_HUMAN 1
P14651 HXB3_HUMAN 2
P05106 ITB3_HUMAN 1
P02533 K1C14_HUMAN 1
O95153 RIMB1_HUMAN 2
Q9P227 RHG23_HUMAN 1
Q8NCQ7 PRCA1_HUMAN 1
Q07955 SRSF1_HUMAN 2
Q96LK8 SPT32_HUMAN 1
Q7KZ85 SPT6H_HUMAN 1
Q01130 SRSF2_HUMAN 2
Q8ND04 SMG8_HUMAN 1
O14512 SOCS7_HUMAN 5
Q96R06 SPAG5_HUMAN 1
P36956 SRBP1_HUMAN 1
Q8IY81 SPB1_HUMAN 2
Q8IVW8 SPNS2_HUMAN 1
O94972 TRI37_HUMAN 1
Q96LD4 TRI47_HUMAN 1
Q15022 SUZ12_HUMAN 1
P35499 SCN4A_HUMAN 1
Q9H4L4 SENP3_HUMAN 1
Q6ZSJ9 SHSA6_HUMAN 1
Q7Z6J9 SEN54_HUMAN 1
Q13207 TBX2_HUMAN 3
A7MCY6 TBKB1_HUMAN 1
Q96C34 RUND1_HUMAN 1
Q8TBP0 TBC16_HUMAN 1
Q8IWB9 TEX2_HUMAN 1
Q9H832 UBE2Z_HUMAN 1
Q9HCJ0 TNR6C_HUMAN 2
C9JFV4 C9JFV4_HUMAN 3
A8MWR2 A8MWR2_HUMAN 2
C9JMC5 C9JMC5_HUMAN 1
I3L1H6 I3L1H6_HUMAN 1
Q6AI12 ANR40_HUMAN 1
P55198 AF17_HUMAN 3
P30838 AL3A1_HUMAN 1
Q6P6C2 ALKB5_HUMAN 1
Q8WWZ7 ABCA5_HUMAN 1
A6ND36 FA83G_HUMAN 1
O75460 ERN1_HUMAN 1
Q969W3 F104A_HUMAN 1
P07359 GP1BA_HUMAN 1
Q9NXE8 CWC25_HUMAN 1
Q9H2A7 CXL16_HUMAN 1
Q8N7B9 EFCB3_HUMAN 1
Q9NYV4 CDK12_HUMAN 2
Q7Z7K6 CENPV_HUMAN 1
Q8N144 CXD3_HUMAN 1
Q9UPN4 CP131_HUMAN 1
Q8WW18 CQ050_HUMAN 1
Q6NYC1 JMJD6_HUMAN 1
P08779 K1C16_HUMAN 1
Q9UHV7 MED13_HUMAN 1
Q9UQ05 KCNH4_HUMAN 1
P35527 K1C9_HUMAN 1
O15054 KDM6B_HUMAN 5
Q15648 MED1_HUMAN 2
P47871 GLR_HUMAN 1
Q8N2G8 GHDC_HUMAN 1
Q9UKJ3 GPTC8_HUMAN 4
Q13227 GPS2_HUMAN 1
Q14526 HIC1_HUMAN 2
O94992 HEXI1_HUMAN 1
Q9H3C7 GGNB2_HUMAN 1
Q02846 GUC2D_HUMAN 1
P09629 HXB7_HUMAN 1
P14652 HXB2_HUMAN 1
P17483 HXB4_HUMAN 1
Q01167 FOXK2_HUMAN 2
Q9Y662 HS3SB_HUMAN 1
A0A1C7CYY4 A0A1C7CYY4_HUMAN 1
E9PCY9 E9PCY9_HUMAN 1
D3DTX6 D3DTX6_HUMAN 1
H7C175 H7C175_HUMAN 1
A0A087WVL7 A0A087WVL7_HUMAN 1
I3L4E5 I3L4E5_HUMAN 1
B4E099 B4E099_HUMAN 1
A0A087WU33 A0A087WU33_HUMAN 1
Q86WV7 Q86WV7_HUMAN 1
D6RF85 D6RF85_HUMAN 1
Q6N065 Q6N065_HUMAN 1
A0A0C4DGZ8 A0A0C4DGZ8_HUMAN 1
J3KTL2 J3KTL2_HUMAN 2
A0A087X1N0 A0A087X1N0_HUMAN 1
I3L1N0 I3L1N0_HUMAN 1
K7EQ41 K7EQ41_HUMAN 1
H0YD75 H0YD75_HUMAN 1
C9J2I3 C9J2I3_HUMAN 1
A0A087WVV7 A0A087WVV7_HUMAN 1
B4DYE1 B4DYE1_HUMAN 1
C9JKT2 C9JKT2_HUMAN 1
J3QLM6 J3QLM6_HUMAN 1
J3KSR8 J3KSR8_HUMAN 1
K7ER06 K7ER06_HUMAN 1
K7ERW4 K7ERW4_HUMAN 1
D6RB11 D6RB11_HUMAN 1
I3L410 I3L410_HUMAN 1
A0A087WW39 A0A087WW39_HUMAN 3
E7ES00 E7ES00_HUMAN 1
A0A087X1Q5 A0A087X1Q5_HUMAN 4
I3L3Y9 I3L3Y9_HUMAN 1
E9PNN6 E9PNN6_HUMAN 1
B7Z8J4 B7Z8J4_HUMAN 1
J3QRV8 J3QRV8_HUMAN 1
K7EJT7 K7EJT7_HUMAN 1
I3L1R3 I3L1R3_HUMAN 1
A0A0G2JQK5 A0A0G2JQK5_HUMAN 1
I3L1G2 I3L1G2_HUMAN 1
A0A087X165 A0A087X165_HUMAN 2
E7ETD6 E7ETD6_HUMAN 2
A0A087X0E5 A0A087X0E5_HUMAN 1
J3QKY0 J3QKY0_HUMAN 1
A0A0D9SFK2 A0A0D9SFK2_HUMAN 2
J3KT64 J3KT64_HUMAN 2
I3L100 I3L100_HUMAN 1
I3L3D5 I3L3D5_HUMAN 1
K7EQF5 K7EQF5_HUMAN 1
I3L3U1 I3L3U1_HUMAN 1
B5MD58 B5MD58_HUMAN 1
I3L1L8 I3L1L8_HUMAN 1
A0A286YF23 A0A286YF23_HUMAN 2
K7EL44 K7EL44_HUMAN 1
K7ELT9 K7ELT9_HUMAN 1
A0A3B3ITL7 A0A3B3ITL7_HUMAN 1
K7ENY4 K7ENY4_HUMAN 1
A0A1B0GWJ6 A0A1B0GWJ6_HUMAN 1
K7EMD1 K7EMD1_HUMAN 1
A0A0J9YXM6 A0A0J9YXM6_HUMAN 1
J3KSW1 J3KSW1_HUMAN 1
E7EW50 E7EW50_HUMAN 1
A0A087WZU8 A0A087WZU8_HUMAN 1
K7EIV5 K7EIV5_HUMAN 1
E7EVU5 E7EVU5_HUMAN 1
J3QKY3 J3QKY3_HUMAN 1
K7ERT7 K7ERT7_HUMAN 1
U3KQD9 U3KQD9_HUMAN 1
J3QKZ1 J3QKZ1_HUMAN 1
J3KS51 J3KS51_HUMAN 1
I3L532 I3L532_HUMAN 2
I3L3W6 I3L3W6_HUMAN 1
J9JIE5 J9JIE5_HUMAN 1
I3L2G5 I3L2G5_HUMAN 1
K7EMM2 K7EMM2_HUMAN 1
A0A0A0MT24 A0A0A0MT24_HUMAN 1
H7C0J3 H7C0J3_HUMAN 1
K7ESN3 K7ESN3_HUMAN 1
F8VXG0 F8VXG0_HUMAN 2
J3QQW9 J3QQW9_HUMAN 1
A0A075B784 A0A075B784_HUMAN 1
K7ER24 K7ER24_HUMAN 1
E9PE19 E9PE19_HUMAN 2
I3L2J8 I3L2J8_HUMAN 1
F5H1B7 F5H1B7_HUMAN 1
A0A0A0MR62 A0A0A0MR62_HUMAN 1
K7EJX6 K7EJX6_HUMAN 1
A0A0B4J1X2 A0A0B4J1X2_HUMAN 1
A0A0J9YY01 A0A0J9YY01_HUMAN 2
A0A1B0GU24 A0A1B0GU24_HUMAN 3
F5GZT2 F5GZT2_HUMAN 1
J3QLC7 J3QLC7_HUMAN 1
J3QRV5 J3QRV5_HUMAN 1
A0A087X0R7 A0A087X0R7_HUMAN 1
J3KP15 J3KP15_HUMAN 1
C9J6K3 C9J6K3_HUMAN 2
F5GXF5 F5GXF5_HUMAN 4
A0A0M3HER2 A0A0M3HER2_HUMAN 1
I3L3W9 I3L3W9_HUMAN 1
A0A286YFJ7 A0A286YFJ7_HUMAN 1
I3L454 I3L454_HUMAN 1
S4R334 S4R334_HUMAN 1
F8WCM9 F8WCM9_HUMAN 1
K7EMT8 K7EMT8_HUMAN 1
K7EML0 K7EML0_HUMAN 1
E7EQX7 E7EQX7_HUMAN 1
K7EN42 K7EN42_HUMAN 1
J3KS91 J3KS91_HUMAN 1
H7C2H0 H7C2H0_HUMAN 1
I3L4X7 I3L4X7_HUMAN 1
I3L1H4 I3L1H4_HUMAN 1
J3KSV2 J3KSV2_HUMAN 1
E7EVK1 E7EVK1_HUMAN 1
I3L0Z0 I3L0Z0_HUMAN 1
A0A087WVA8 A0A087WVA8_HUMAN 1
J3QS78 J3QS78_HUMAN 1
J3KSI9 J3KSI9_HUMAN 1
A0A1W2PQJ7 A0A1W2PQJ7_HUMAN 1
K7ESF7 K7ESF7_HUMAN 1
K7EL54 K7EL54_HUMAN 1
E9PB61 E9PB61_HUMAN 2
J3KRT9 J3KRT9_HUMAN 1
A8MXE8 A8MXE8_HUMAN 1
I3L2W2 I3L2W2_HUMAN 1
J3KSW8 J3KSW8_HUMAN 1
J3KS05 J3KS05_HUMAN 1
E7EV54 E7EV54_HUMAN 3
I3L0M1 I3L0M1_HUMAN 1
J3QSE9 J3QSE9_HUMAN 2
J3KT76 J3KT76_HUMAN 1
J3QSH4 J3QSH4_HUMAN 1
K7ELA4 K7ELA4_HUMAN 1
F5H658 F5H658_HUMAN 2
K7EJW6 K7EJW6_HUMAN 1
J3QR92 J3QR92_HUMAN 2
A0A1B0GTR8 A0A1B0GTR8_HUMAN 1
A0A3B3ITE2 A0A3B3ITE2_HUMAN 1
K7EIT3 K7EIT3_HUMAN 1
J3KSY4 J3KSY4_HUMAN 1
J3QKY4 J3QKY4_HUMAN 1
J3QQZ2 J3QQZ2_HUMAN 1
J3KT52 J3KT52_HUMAN 1
J3QSD7 J3QSD7_HUMAN 1
I3L1K6 I3L1K6_HUMAN 1
J3QL05 J3QL05_HUMAN 1
C9J6X6 C9J6X6_HUMAN 1
H7C3H7 H7C3H7_HUMAN 1
A0A075B7E2 A0A075B7E2_HUMAN 1
J3KP33 J3KP33_HUMAN 1
J3QLM0 J3QLM0_HUMAN 1
K7EIW8 K7EIW8_HUMAN 1
J3KRR4 J3KRR4_HUMAN 1
K7EQS2 K7EQS2_HUMAN 1
A0A0J9YXA6 A0A0J9YXA6_HUMAN 1
C9JM54 C9JM54_HUMAN 2
K7EK04 K7EK04_HUMAN 1
J3QR53 J3QR53_HUMAN 1
X6R3U4 X6R3U4_HUMAN 1
K7EK60 K7EK60_HUMAN 3
J9JIC7 J9JIC7_HUMAN 1
A0A0A0MR81 A0A0A0MR81_HUMAN 1
I3L2I2 I3L2I2_HUMAN 1
J3KT44 J3KT44_HUMAN 1
A8MYB8 A8MYB8_HUMAN 1
A0A0U1RQC9 A0A0U1RQC9_HUMAN 1
A0A1B0GV45 A0A1B0GV45_HUMAN 2
E7EMR6 E7EMR6_HUMAN 1
J3QS64 J3QS64_HUMAN 1
J3QL04 J3QL04_HUMAN 1
I3L4D0 I3L4D0_HUMAN 1
I3L2N2 I3L2N2_HUMAN 1
K7EJL6 K7EJL6_HUMAN 1
A0A088AWL3 A0A088AWL3_HUMAN 2
C9JWS9 C9JWS9_HUMAN 1
J3QRF4 J3QRF4_HUMAN 1
K7ERH0 K7ERH0_HUMAN 1
I3L4A1 I3L4A1_HUMAN 1
A0A2R8Y7Q1 A0A2R8Y7Q1_HUMAN 2
A0A286YEU6 A0A286YEU6_HUMAN 1
A0A0J9YXP9 A0A0J9YXP9_HUMAN 1
C9JAP0 C9JAP0_HUMAN 1
P02452 CO1A1_HUMAN 1
Q9Y2T1 AXIN2_HUMAN 1
O94983 CMTA2_HUMAN 1
Q6UXZ3 CLM4_HUMAN 1
P38432 COIL_HUMAN 1
J3KT35 J3KT35_HUMAN 1
H0Y2S9 H0Y2S9_HUMAN 1
I3L4X8 I3L4X8_HUMAN 1
I3L2X7 I3L2X7_HUMAN 1
B5MD17 B5MD17_HUMAN 1
P17706 PTN2_HUMAN 1
O95948 ONEC2_HUMAN 2
P19105 ML12A_HUMAN 1
O15118 NPC1_HUMAN 1
Q9H5I5 PIEZ2_HUMAN 3
O60346 PHLP1_HUMAN 5
P49257 LMAN1_HUMAN 1
Q8IUK8 CBLN2_HUMAN 1
Q9Y5B0 CTDP1_HUMAN 1
Q8TDN4 CABL1_HUMAN 2
Q2V2M9 FHOD3_HUMAN 2
Q15311 RBP1_HUMAN 2
Q2VWA4 SKOR2_HUMAN 4
Q9C0B9 ZCHC2_HUMAN 2
A1YPR0 ZBT7C_HUMAN 2
P62314 SMD1_HUMAN 1
Q5U5Q3 MEX3C_HUMAN 2
Q8N584 TT39C_HUMAN 1
A6NKL6 T200C_HUMAN 2
O15105 SMAD7_HUMAN 1
Q9BXA9 SALL3_HUMAN 1
Q9Y2V3 RX_HUMAN 1
Q68CL5 TPGS2_HUMAN 1
J3QLJ9 J3QLJ9_HUMAN 1
Q9Y4W6 AFG32_HUMAN 1
Q86TB3 ALPK2_HUMAN 1
Q9BXX2 AN30B_HUMAN 1
Q9C0F0 ASXL3_HUMAN 3
Q14574 DSC3_HUMAN 1
P32926 DSG3_HUMAN 1
Q9P0U4 CXXC1_HUMAN 1
Q9C091 GRB1L_HUMAN 1
Q92908 GATA6_HUMAN 3
K7EQ21 K7EQ21_HUMAN 1
A0A0J9YWB6 A0A0J9YWB6_HUMAN 1
B4DJ94 B4DJ94_HUMAN 1
J3KRQ5 J3KRQ5_HUMAN 2
A0A0G2JNU9 A0A0G2JNU9_HUMAN 1
J3QLT3 J3QLT3_HUMAN 1
J3QRS3 J3QRS3_HUMAN 1
A0A087X0E6 A0A087X0E6_HUMAN 4
A0A2R8Y461 A0A2R8Y461_HUMAN 1
K7EJD2 K7EJD2_HUMAN 1
A0A0J9YYD2 A0A0J9YYD2_HUMAN 1
V9GYB4 V9GYB4_HUMAN 1
A0A2U3U043 A0A2U3U043_HUMAN 3
K7EJG1 K7EJG1_HUMAN 1
A0A087WVK4 A0A087WVK4_HUMAN 1
A0A0J9YWJ4 A0A0J9YWJ4_HUMAN 1
A0A140TA74 A0A140TA74_HUMAN 1
K7ERE0 K7ERE0_HUMAN 1
A0A140TA70 A0A140TA70_HUMAN 1
K7EPH4 K7EPH4_HUMAN 1
K7EQZ1 K7EQZ1_HUMAN 1
A0A1W2PRI7 A0A1W2PRI7_HUMAN 1
K7ER94 K7ER94_HUMAN 2
K7EJR0 K7EJR0_HUMAN 1
K7ER87 K7ER87_HUMAN 1
J3QLI9 J3QLI9_HUMAN 1
E7EVM7 E7EVM7_HUMAN 3
A0A0A0MR03 A0A0A0MR03_HUMAN 1
E7ENF8 E7ENF8_HUMAN 1
J3KTJ1 J3KTJ1_HUMAN 1
A0A2R8YD79 A0A2R8YD79_HUMAN 1
O43861 ATP9B_HUMAN 1
K7EKZ6 K7EKZ6_HUMAN 1
P27815 PDE4A_HUMAN 2
Q9Y6R0 NUMBL_HUMAN 1
P26599 PTBP1_HUMAN 1
O60422 ONEC3_HUMAN 3
Q86VE0 MYPOP_HUMAN 2
Q7Z7M0 MEGF8_HUMAN 1
O60391 NMD3B_HUMAN 1
Q71SY5 MED25_HUMAN 1
Q8N594 MPND_HUMAN 1
Q99742 NPAS1_HUMAN 1
Q6T4P5 PLPR3_HUMAN 1
Q9UM47 NOTC3_HUMAN 2
Q9UNW9 NOVA2_HUMAN 4
Q8N2W9 PIAS4_HUMAN 1
Q17RQ9 NKPD1_HUMAN 1
Q96Q04 LMTK3_HUMAN 2
Q8N423 LIRB2_HUMAN 1
Q05469 LIPS_HUMAN 1
P01229 LSHB_HUMAN 1
Q8NHL6 LIRB1_HUMAN 1
Q03252 LMNB2_HUMAN 1
Q8N2S1 LTBP4_HUMAN 1
Q14324 MYPC2_HUMAN 1
Q8N7H5 PAF1_HUMAN 1
O96013 PAK4_HUMAN 1
Q8N6Y0 USBP1_HUMAN 1
Q09013 DMPK_HUMAN 1
Q03111 ENL_HUMAN 2
Q5UCC4 EMC10_HUMAN 2
Q9P107 GMIP_HUMAN 1
Q09019 DMWD_HUMAN 2
O43921 EFNA2_HUMAN 1
Q8IV53 DEN1C_HUMAN 1
O43633 CHM2A_HUMAN 1
Q8IWX8 CHERP_HUMAN 3
C9JSJ3 BHMG1_HUMAN 1
Q9NZM4 BICRA_HUMAN 3
I3L3R5 CCER2_HUMAN 1
Q6QNY0 BL1S3_HUMAN 1
Q8WXS5 CCG8_HUMAN 1
O75462 CRLF1_HUMAN 1
P0DN87 CGB7_HUMAN 1
Q96EP5 DAZP1_HUMAN 2
Q96B18 DACT3_HUMAN 2
Q14318 FKBP8_HUMAN 1
O15552 FFAR2_HUMAN 1
Q6PJ61 FBX46_HUMAN 1
Q96SL8 FIZ1_HUMAN 1
O00555 CAC1A_HUMAN 2
Q96L12 CALR3_HUMAN 1
Q13111 CAF1A_HUMAN 2
Q8N350 CBARP_HUMAN 2
Q8WUQ7 CATIN_HUMAN 2
Q86X55 CARM1_HUMAN 1
O60885 BRD4_HUMAN 2
Q9BX70 BTBD2_HUMAN 1
Q8NI29 FBX27_HUMAN 1
P49771 FLT3L_HUMAN 2
P53539 FOSB_HUMAN 2
Q6ZSZ5 ARHGI_HUMAN 1
Q99856 ARI3A_HUMAN 1
P27539 GDF1_HUMAN 1
Q9BTD8 RBM42_HUMAN 3
Q96PQ1 SIG12_HUMAN 2
Q9Y286 SIGL7_HUMAN 1
Q9ULL5 PRR12_HUMAN 4
Q96D15 RCN3_HUMAN 1
Q92900 RENT1_HUMAN 2
Q8N819 PPM1N_HUMAN 1
Q9H7P9 PKHG2_HUMAN 2
Q9GZU2 PEG3_HUMAN 2
O15446 RPA34_HUMAN 2
Q9NYZ4 SIGL8_HUMAN 2
P51532 SMCA4_HUMAN 3
O94763 RMP_HUMAN 1
M0QZC1 RN225_HUMAN 3
Q2NL68 PRSR3_HUMAN 1
O75807 PR15A_HUMAN 1
Q9BXM0 PRAX_HUMAN 1
Q9H6K5 PRR36_HUMAN 1
P22670 RFX1_HUMAN 2
Q8N1G1 REXO1_HUMAN 3
Q3MIN7 RGL3_HUMAN 1
Q9BV68 RN126_HUMAN 1
P37198 NUP62_HUMAN 1
Q8N196 SIX5_HUMAN 1
O14787 TNPO2_HUMAN 1
P41273 TNFL9_HUMAN 1
A6NLU5 VTM2B_HUMAN 1
Q96A98 TIP39_HUMAN 1
O14669 TMG2_HUMAN 1
Q9BWQ6 YIPF2_HUMAN 1
Q5EBL2 ZN628_HUMAN 1
O95365 ZBT7A_HUMAN 1
Q96B54 ZN428_HUMAN 2
Q8NAF0 ZN579_HUMAN 2
Q9UPT8 ZC3H4_HUMAN 1
Q9NR11 ZN302_HUMAN 1
Q8TBZ8 ZN564_HUMAN 1
Q6DD87 ZN787_HUMAN 1
Q96CK0 ZN653_HUMAN 2
Q6ZQQ6 WDR87_HUMAN 1
Q6ZMY6 WDR88_HUMAN 1
Q9BRX9 WDR83_HUMAN 1
Q8TF50 ZN526_HUMAN 1
A6NIX2 WTIP_HUMAN 1
Q9NW07 ZN358_HUMAN 1
Q9NV72 ZN701_HUMAN 1
P0CJ78 ZN865_HUMAN 3
Q8IXJ6 SIR2_HUMAN 1
Q9UL51 HCN2_HUMAN 2
Q8N6L0 KASH5_HUMAN 1
Q86XN8 MEX3D_HUMAN 2
Q8N109 KI2LA_HUMAN 1
Q9BXK1 KLF16_HUMAN 1
Q13351 KLF1_HUMAN 1
Q9Y5W3 KLF2_HUMAN 2
Q14003 KCNC3_HUMAN 1
O94953 KDM4B_HUMAN 1
Q9BZL6 KPCD2_HUMAN 1
P05129 KPCG_HUMAN 1
Q8NHK3 KI2LB_HUMAN 1
Q96MG2 JSPR1_HUMAN 1
Q02818 NUCB1_HUMAN 1
Q6PEZ8 PONL1_HUMAN 1
O14559 RHG33_HUMAN 2
Q9BZL4 PP12C_HUMAN 2
P09086 PO2F2_HUMAN 1
Q9NRY4 RHG35_HUMAN 1
Q9BZG2 PPAT_HUMAN 1
O75864 PPR37_HUMAN 1
Q9NRA0 SPHK2_HUMAN 1
O00267 SPT5H_HUMAN 3
B3KS81 SRRM5_HUMAN 1
Q9NQ55 SSF1_HUMAN 1
Q2MJR0 SPRE3_HUMAN 1
Q9NRL3 STRN4_HUMAN 1
P23327 SRCH_HUMAN 7
O00204 ST2B1_HUMAN 1
Q9BQ61 TRIR_HUMAN 1
Q63HK5 TSH3_HUMAN 2
Q92797 SYMPK_HUMAN 1
Q9H313 TTYH1_HUMAN 1
Q9H3T3 SEM6B_HUMAN 3
Q9H7N4 SFR19_HUMAN 11
A6NL88 SHSA7_HUMAN 1
P98077 SHC2_HUMAN 1
Q13445 TMED1_HUMAN 1
P59797 SELV_HUMAN 1
O60292 SI1L3_HUMAN 2
Q0VAF6 SYCN_HUMAN 1
P21817 RYR1_HUMAN 2
Q8IUC6 TCAM1_HUMAN 1
Q9Y566 SHAN1_HUMAN 1
Q9Y2P5 S27A5_HUMAN 1
Q9BQG1 SYT3_HUMAN 1
H3BV60 TGR3L_HUMAN 3
Q9BSG5 RTBDN_HUMAN 1
Q9NUL5 RYDEN_HUMAN 1
Q9P2T0 THEG_HUMAN 1
Q9UK28 TM59L_HUMAN 1
Q8NBT3 TM145_HUMAN 1
P01137 TGFB1_HUMAN 1
O95785 WIZ_HUMAN 2
Q6ZNR0 TMM91_HUMAN 1
P35269 T2FA_HUMAN 1
A0A0C4DGQ5 A0A0C4DGQ5_HUMAN 2
D9IDM6 D9IDM6_HUMAN 1
M0R0P1 M0R0P1_HUMAN 1
A6NLN1 A6NLN1_HUMAN 1
K7EP11 K7EP11_HUMAN 1
K7EQ54 K7EQ54_HUMAN 1
M0QXZ5 M0QXZ5_HUMAN 2
M0R344 M0R344_HUMAN 1
K7EL81 K7EL81_HUMAN 1
Q8NAG6 ANKL1_HUMAN 1
O43823 AKAP8_HUMAN 1
Q9ULX6 AKP8L_HUMAN 2
Q8IZY2 ABCA7_HUMAN 1
Q8N2M8 CLASR_HUMAN 4
Q9Y240 CLC11_HUMAN 1
Q96RK0 CIC_HUMAN 2
Q17RN3 FA98C_HUMAN 1
Q9Y6I3 EPN1_HUMAN 2
P54852 EMP3_HUMAN 1
P50548 ERF_HUMAN 3
P22087 FBRL_HUMAN 1
Q8IZJ3 CPMD8_HUMAN 1
A0A1B0GUS0 CS085_HUMAN 1
Q86XM0 CTSRD_HUMAN 1
Q6NT52 CGB2_HUMAN 1
P49715 CEBPA_HUMAN 3
P28340 DPOD1_HUMAN 1
A6NKQ9 CGB1_HUMAN 1
P0DN86 CGB3_HUMAN 1
P18858 DNLI1_HUMAN 1
Q96F63 CCD97_HUMAN 1
P04632 CPNS1_HUMAN 2
P17535 JUND_HUMAN 2
Q96RP8 KCNA7_HUMAN 1
Q8WZA9 IRGQ_HUMAN 1
Q92945 FUBP2_HUMAN 2
Q9HCN6 GPVI_HUMAN 1
Q12906 ILF3_HUMAN 3
P14314 GLU2B_HUMAN 1
Q16478 GRIK5_HUMAN 1
Q969Y2 GTPB3_HUMAN 1
Q7Z4V5 HDGR2_HUMAN 3
P81172 HEPC_HUMAN 1
P49840 GSK3A_HUMAN 1
Q86UU5 GGN_HUMAN 2
Q8NBJ5 GT251_HUMAN 1
Q96JZ2 HSH2D_HUMAN 1
Q96L34 MARK4_HUMAN 1
O60307 MAST3_HUMAN 1
O95274 LYPD3_HUMAN 1
O95983 MBD3_HUMAN 1
Q9BUJ2 HNRL1_HUMAN 1
P52272 HNRPM_HUMAN 1
P32942 ICAM3_HUMAN 1
P14866 HNRPL_HUMAN 4
Q86UW8 HPLN4_HUMAN 1
Q9NZL4 HPBP1_HUMAN 1
Q9UMN6 KMT2B_HUMAN 3
Q504T8 MIDN_HUMAN 1
Q8N8Y1 Q8N8Y1_HUMAN 1
M0R2B0 M0R2B0_HUMAN 2
A0A0G2JQ15 A0A0G2JQ15_HUMAN 1
M0R193 M0R193_HUMAN 1
M0R304 M0R304_HUMAN 1
A0A0G2JN68 A0A0G2JN68_HUMAN 1
M0QXN5 M0QXN5_HUMAN 1
B0L652 B0L652_HUMAN 1
F8W6Q6 F8W6Q6_HUMAN 1
A0A087X0X3 A0A087X0X3_HUMAN 1
M0R2B7 M0R2B7_HUMAN 1
A0A0G2JNQ6 A0A0G2JNQ6_HUMAN 1
M0QYY4 M0QYY4_HUMAN 1
M0R122 M0R122_HUMAN 1
D9IDM5 D9IDM5_HUMAN 1
V9GZ50 V9GZ50_HUMAN 1
B0L653 B0L653_HUMAN 1
B4E124 B4E124_HUMAN 1
M0R2I2 M0R2I2_HUMAN 1
V9H0X6 V9H0X6_HUMAN 1
K7EIE8 K7EIE8_HUMAN 1
A0A0G2JNH0 A0A0G2JNH0_HUMAN 1
H7C0C3 H7C0C3_HUMAN 1
